IncDay	Incubation	Type	Habitat	Group	SampleDay	Prod12CO2.ug.day	Prod13CO2.ug.day	TotalCO2.ug.day	Prod12CH4.ug.day	Prod13CH4.ug.day	TotalCH4.ug.day	gCLit	gCPeat
II_Palsa_E2_d10	II_Palsa_E2	Enriched	Palsa	Two	10	712.751921862837	395.962724659114	1108.71464652195	0	0	0.0512258675166707	0.2581	2.88
II_Palsa_E2_d15	II_Palsa_E2	Enriched	Palsa	Two	15	591.243900316888	283.917293651832	875.16119396872	0	0	0.0292677902652206	0.2581	2.88
II_Palsa_E2_d5	II_Palsa_E2	Enriched	Palsa	Two	5	1305.08668536073	899.785564807397	2204.87225016813	0	0	0.151418717719063	0.2581	2.88
II_Palsa_E3_d1	II_Palsa_E3	Enriched	Palsa	Two	1	3982.135384	1583.21585732017	5565.35124132017	0	0	0	0.2581	2.88
II_Palsa_E3_d10	II_Palsa_E3	Enriched	Palsa	Two	10	671.540940174413	362.499490531865	1034.04043070628	0	0	0.042831639590001	0.2581	2.88
II_Palsa_E3_d15	II_Palsa_E3	Enriched	Palsa	Two	15	569.579260552564	271.171321053146	840.750581605709	0	0	0.0263187526430327	0.2581	2.88
II_Palsa_E3_d5	II_Palsa_E3	Enriched	Palsa	Two	5	1291.68837382694	875.999407327049	2167.68778115399	0	0	0.111431819524531	0.2581	2.88
II_Palsa_N1_d1	II_Palsa_N1	Natural	Palsa	Two	1	8638.75068817745	87.8677242263808	8726.61841240383	0	0	0	0.2581	2.88
II_Palsa_N1_d10	II_Palsa_N1	Natural	Palsa	Two	10	1054.43744286139	13.0119688695362	1067.44941173092	0	0	0.080031038965337	0.2581	2.88
II_Palsa_N1_d15	II_Palsa_N1	Natural	Palsa	Two	15	879.036859872728	10.7536239060015	889.790483778729	0	0	0	0.2581	2.88
II_Palsa_N1_d5	II_Palsa_N1	Natural	Palsa	Two	5	2181.75613618928	27.3812915433438	2209.13742773262	0	0	0.108060142384177	0.2581	2.88
II_Palsa_N2_d1	II_Palsa_N2	Natural	Palsa	Two	1	6541.28005820613	69.5102609247303	6610.79031913086	0	0	0	0.2581	2.88
II_Palsa_N2_d10	II_Palsa_N2	Natural	Palsa	Two	10	1074.12508646289	13.2443454464868	1087.36943190938	0	0	0	0.2581	2.88
II_Palsa_N2_d15	II_Palsa_N2	Natural	Palsa	Two	15	922.958872864177	11.3090973780484	934.267970242225	0	0	0	0.2581	2.88
II_Palsa_N2_d5	II_Palsa_N2	Natural	Palsa	Two	5	2043.69104336888	25.6015549105482	2069.29259827943	0	0	0	0.2581	2.88
II_Palsa_N3_d1	II_Palsa_N3	Natural	Palsa	Two	1	5394.73046922035	60.3497893035684	5455.08025852391	0	0	0	0.2581	2.88
II_Palsa_N3_d10	II_Palsa_N3	Natural	Palsa	Two	10	1032.23988394632	12.7326936360923	1044.97257758241	0	0	0	0.2581	2.88
II_Palsa_N3_d15	II_Palsa_N3	Natural	Palsa	Two	15	817.064273327527	9.98013328663386	827.044406614161	0	0	0	0.2581	2.88
II_Palsa_N3_d5	II_Palsa_N3	Natural	Palsa	Two	5	2172.59243350732	27.2564611568169	2199.84889466414	0	0	0	0.2581	2.88
III_Bog_C1_d1	III_Bog_C1	Control	Bog	Three	1	944.065365276731	2.6235245825603	946.688889859291	0	0	0	0	1.71
III_Bog_C1_d10	III_Bog_C1	Control	Bog	Three	10	475.415690655313	5.54713414186341	480.962824797176	0	0	0	0	1.71
III_Bog_C1_d15	III_Bog_C1	Control	Bog	Three	15	467.310757802553	5.44747180137964	472.758229603933	0	0	0	0	1.71
III_Bog_C1_d20	III_Bog_C1	Control	Bog	Three	20	466.127345570152	5.44207587197615	471.569421442128	0	0	0	0	1.71
III_Bog_C1_d25	III_Bog_C1	Control	Bog	Three	25	456.143074637869	5.29326089259268	461.436335530462	0	0	0	0	1.71
III_Bog_C1_d30	III_Bog_C1	Control	Bog	Three	30	476.020746565874	5.53603530009581	481.55678186597	0	0	0	0	1.71
III_Bog_C1_d35	III_Bog_C1	Control	Bog	Three	35	453.670132092431	5.27035852151544	458.940490613946	0	0	0	0	1.71
III_Bog_C1_d40	III_Bog_C1	Control	Bog	Three	40	489.776894945537	5.72133369933399	495.498228644871	0	0	0	0	1.71
III_Bog_C1_d5	III_Bog_C1	Control	Bog	Three	5	414.550022469537	4.81990017628729	419.369922645824	0	0	0	0	1.71
III_Bog_C2_d1	III_Bog_C2	Control	Bog	Three	1	803.280209955385	1.97121902273589	805.251428978121	0	0	0	0	1.71
III_Bog_C2_d10	III_Bog_C2	Control	Bog	Three	10	388.949953073957	4.46892785106187	393.418880925019	0	0	0.030701580639093	0	1.71
III_Bog_C2_d15	III_Bog_C2	Control	Bog	Three	15	378.869312419639	4.35454790759964	383.223860327239	0	0	0.00276348770664669	0	1.71
III_Bog_C2_d20	III_Bog_C2	Control	Bog	Three	20	396.594969388252	4.57540951628465	401.170378904537	0	0	0.00231425475827067	0	1.71
III_Bog_C2_d25	III_Bog_C2	Control	Bog	Three	25	382.962898679249	4.38100159990355	387.343900279152	0	0	0	0	1.71
III_Bog_C2_d30	III_Bog_C2	Control	Bog	Three	30	379.152329565938	4.33409215240679	383.486421718345	0	0	0	0	1.71
III_Bog_C2_d35	III_Bog_C2	Control	Bog	Three	35	337.95759689707	3.83273418781164	341.790331084881	0	0	0	0	1.71
III_Bog_C2_d40	III_Bog_C2	Control	Bog	Three	40	388.287805764728	4.45300742645346	392.740813191181	0	0	0	0	1.71
III_Bog_C2_d5	III_Bog_C2	Control	Bog	Three	5	359.283265925155	4.12852660611162	363.411792531267	0	0	0.0394834053244961	0	1.71
III_Bog_C3_d1	III_Bog_C3	Control	Bog	Three	1	736.705573631528	1.89330873735749	738.598882368885	0	0	0	0	1.71
III_Bog_C3_d10	III_Bog_C3	Control	Bog	Three	10	383.863856468489	4.40749004012805	388.271346508617	0	0	0.0484991099170804	0	1.71
III_Bog_C3_d15	III_Bog_C3	Control	Bog	Three	15	369.333130380437	4.23744774117108	373.570578121608	0	0	0.00260173484761987	0	1.71
III_Bog_C3_d20	III_Bog_C3	Control	Bog	Three	20	374.482034697158	4.30028000765005	378.782314704808	0	0	0.00331069215332898	0	1.71
III_Bog_C3_d25	III_Bog_C3	Control	Bog	Three	25	377.84458113815	4.32433716104945	382.1689182992	0	0	0	0	1.71
III_Bog_C3_d30	III_Bog_C3	Control	Bog	Three	30	383.036350409978	4.38551036410882	387.421860774087	0	0	0	0	1.71
III_Bog_C3_d35	III_Bog_C3	Control	Bog	Three	35	340.263854395424	3.86466273735165	344.128517132776	0	0	0	0	1.71
III_Bog_C3_d40	III_Bog_C3	Control	Bog	Three	40	355.081736967696	4.04191780817332	359.123654775869	0	0	0	0	1.71
III_Bog_C3_d5	III_Bog_C3	Control	Bog	Three	5	348.861129179444	4.00127451664311	352.862403696087	0	0	0.0828927902180109	0	1.71
III_Bog_E1_d1	III_Bog_E1	Enriched	Bog	Three	1	974.232525839083	187.361477920869	1161.59400375995	0	0	0	0.152184	1.71
III_Bog_E1_d10	III_Bog_E1	Enriched	Bog	Three	10	610.642443936378	210.909830433249	821.552274369627	5.61768183204431	1.75245679078586	7.37013862283017	0.152184	1.71
III_Bog_E1_d15	III_Bog_E1	Enriched	Bog	Three	15	504.343745982527	141.629278508922	645.973024491449	1.65987831661613	0.548392730191347	2.20827104680748	0.152184	1.71
III_Bog_E1_d20	III_Bog_E1	Enriched	Bog	Three	20	513.48944228088	129.691352281568	643.180794562448	0	0	0.405063214638776	0.152184	1.71
III_Bog_E1_d25	III_Bog_E1	Enriched	Bog	Three	25	527.775963034211	128.316903772939	656.09286680715	0	0	0.0267982869971288	0.152184	1.71
III_Bog_E1_d30	III_Bog_E1	Enriched	Bog	Three	30	493.202100329218	112.382697747823	605.584798077041	0	0	0.186656877025763	0.152184	1.71
III_Bog_E1_d35	III_Bog_E1	Enriched	Bog	Three	35	468.851985760891	101.864383241791	570.716369002682	0	0	0.123051347976681	0.152184	1.71
III_Bog_E1_d40	III_Bog_E1	Enriched	Bog	Three	40	458.853732461616	97.6331150447235	556.486847506339	0	0	0.0418078929080206	0.152184	1.71
III_Bog_E1_d5	III_Bog_E1	Enriched	Bog	Three	5	643.436719811565	289.606927946371	933.043647757936	2.68158027173268	0.964678234567663	3.64625850630034	0.152184	1.71
III_Bog_E2_d1	III_Bog_E2	Enriched	Bog	Three	1	1000.66525930446	227.623032832018	1228.28829213648	0	0	0	0.152184	1.71
III_Bog_E2_d10	III_Bog_E2	Enriched	Bog	Three	10	729.542159717853	227.933440345049	957.475600062902	8.98128207065588	2.50511252330589	11.4863945939618	0.152184	1.71
III_Bog_E2_d15	III_Bog_E2	Enriched	Bog	Three	15	593.456957051112	159.689197112745	753.146154163857	0	0	0.601893221407602	0.152184	1.71
III_Bog_E2_d20	III_Bog_E2	Enriched	Bog	Three	20	568.00174135826	137.141695450919	705.143436809179	0	0	0.0444690365068789	0.152184	1.71
III_Bog_E2_d25	III_Bog_E2	Enriched	Bog	Three	25	568.323956228997	131.636057272305	699.960013501302	0	0	0.010743310894855	0.152184	1.71
III_Bog_E2_d30	III_Bog_E2	Enriched	Bog	Three	30	517.184691836486	113.864377424925	631.049069261412	0	0	0.00960846657113656	0.152184	1.71
III_Bog_E2_d35	III_Bog_E2	Enriched	Bog	Three	35	500.10800188554	104.721873749243	604.829875634783	0	0	0.00570911389764768	0.152184	1.71
III_Bog_E2_d40	III_Bog_E2	Enriched	Bog	Three	40	510.459673199221	104.191468045956	614.651141245177	0	0	0	0.152184	1.71
III_Bog_E2_d5	III_Bog_E2	Enriched	Bog	Three	5	761.71856003425	327.24457668663	1088.96313672088	3.70670393491251	1.30542260676673	5.01212654167924	0.152184	1.71
III_Bog_N1_d1	III_Bog_N1	Natural	Bog	Three	1	1212.10303634924	6.30000137370408	1218.40303772294	0	0	0	0.152184	1.71
III_Bog_N1_d10	III_Bog_N1	Natural	Bog	Three	10	909.180519121162	11.1345107206929	920.315029841855	6.08690761699948	0.0638685428797313	6.15077615987922	0.152184	1.71
III_Bog_N1_d15	III_Bog_N1	Natural	Bog	Three	15	714.892258694557	8.6762385291308	723.568497223688	0	0	0.82521315638593	0.152184	1.71
III_Bog_N1_d20	III_Bog_N1	Natural	Bog	Three	20	720.245131668681	8.71610905907728	728.961240727758	0	0	0.0427579043168001	0.152184	1.71
III_Bog_N1_d25	III_Bog_N1	Natural	Bog	Three	25	653.217747573909	7.8690161294569	661.086763703366	0	0	0.147406361591229	0.152184	1.71
III_Bog_N1_d30	III_Bog_N1	Natural	Bog	Three	30	658.493359576118	7.92091475737174	666.414274333489	0	0	0.167931025828739	0.152184	1.71
III_Bog_N1_d35	III_Bog_N1	Natural	Bog	Three	35	598.001298499858	7.14355183663061	605.144850336489	0	0	0.148374006097866	0.152184	1.71
III_Bog_N1_d40	III_Bog_N1	Natural	Bog	Three	40	583.638171261726	6.97233361200294	590.610504873729	0	0	0.0980428859043801	0.152184	1.71
III_Bog_N1_d5	III_Bog_N1	Natural	Bog	Three	5	1047.79689467408	12.9120948558923	1060.70898952997	0	0	4.27205861299212	0.152184	1.71
III_Bog_N2_d1	III_Bog_N2	Natural	Bog	Three	1	1134.65040223921	6.35777011158158	1141.00817235079	0	0	0	0.152184	1.71
III_Bog_N2_d10	III_Bog_N2	Natural	Bog	Three	10	813.639193988909	9.93418749070416	823.573381479613	7.99293080557975	0.0838904666050571	8.07682127218481	0.152184	1.71
III_Bog_N2_d15	III_Bog_N2	Natural	Bog	Three	15	668.776004151798	8.10289495852586	676.878899110323	4.33787703842332	0.0462636178148721	4.3841406562382	0.152184	1.71
III_Bog_N2_d20	III_Bog_N2	Natural	Bog	Three	20	700.026312849833	8.47255725629406	708.498870106127	0	0	0.116674350666539	0.152184	1.71
III_Bog_N2_d25	III_Bog_N2	Natural	Bog	Three	25	666.709255647077	8.05188721819215	674.761142865269	0	0	0	0.152184	1.71
III_Bog_N2_d30	III_Bog_N2	Natural	Bog	Three	30	681.089360853053	8.21934754408861	689.308708397142	0	0	0	0.152184	1.71
III_Bog_N2_d35	III_Bog_N2	Natural	Bog	Three	35	608.620460123182	7.28798562281653	615.908445745999	0	0	0	0.152184	1.71
III_Bog_N2_d40	III_Bog_N2	Natural	Bog	Three	40	550.240351722413	6.56393259318898	556.804284315602	0	0	0	0.152184	1.71
III_Bog_N2_d5	III_Bog_N2	Natural	Bog	Three	5	1003.60978311055	12.3540698784093	1015.96385298896	5.09810056424896	0.0539148493903634	5.15201541363932	0.152184	1.71
III_Bog_N3_d1	III_Bog_N3	Natural	Bog	Three	1	1055.50779050354	6.18695896436865	1061.69474946791	0	0	0	0.152184	1.71
III_Bog_N3_d10	III_Bog_N3	Natural	Bog	Three	10	834.332683120928	10.1994024437616	844.53208556469	7.21146938937831	0.0759033171492477	7.28737270652756	0.152184	1.71
III_Bog_N3_d15	III_Bog_N3	Natural	Bog	Three	15	681.101943397494	8.26146722039069	689.363410617884	1.66155099722973	0.0177951857586001	1.67934618298833	0.152184	1.71
III_Bog_N3_d20	III_Bog_N3	Natural	Bog	Three	20	714.392207451626	8.65940952644628	723.051616978072	0	0	0.0262691773360199	0.152184	1.71
III_Bog_N3_d25	III_Bog_N3	Natural	Bog	Three	25	754.34798328581	9.13497533198852	763.482958617798	0	0	0	0.152184	1.71
III_Bog_N3_d30	III_Bog_N3	Natural	Bog	Three	30	686.613700080023	8.26881331674013	694.882513396763	0	0	0	0.152184	1.71
III_Bog_N3_d35	III_Bog_N3	Natural	Bog	Three	35	637.856633867762	7.66059666080889	645.517230528571	0	0	0	0.152184	1.71
III_Bog_N3_d40	III_Bog_N3	Natural	Bog	Three	40	596.814775170672	7.15463384894776	603.96940901962	0	0	0	0.152184	1.71
III_Bog_N3_d5	III_Bog_N3	Natural	Bog	Three	5	1007.03914880252	12.4045425071103	1019.44369130963	4.34481915910492	0.0466462154585874	4.39146537456351	0.152184	1.71
III_Fen_C1_d1	III_Fen_C1	Control	Fen	Three	1	1825.99875274101	15.2067965622951	1841.2055493033	0	0	0.774528032588318	0	2.92
III_Fen_C1_d10	III_Fen_C1	Control	Fen	Three	10	1128.16076406932	13.7636367905399	1141.92440085986	0	0	0.629566081682355	0	2.92
III_Fen_C1_d15	III_Fen_C1	Control	Fen	Three	15	1035.86393786469	12.6325056731812	1048.49644353787	0	0	0.159576393431602	0	2.92
III_Fen_C1_d20	III_Fen_C1	Control	Fen	Three	20	1067.64037790601	13.0242612761855	1080.66463918219	0	0	0.261604292927345	0	2.92
III_Fen_C1_d25	III_Fen_C1	Control	Fen	Three	25	1105.12591433801	13.4794300836816	1118.60534442169	0	0	0.531687746982548	0	2.92
III_Fen_C1_d30	III_Fen_C1	Control	Fen	Three	30	1093.36511767848	13.328033177744	1106.69315085622	0	0	0.201958193677322	0	2.92
III_Fen_C1_d40	III_Fen_C1	Control	Fen	Three	40	1174.99951601881	14.349530745022	1189.34904676383	8.31571209269583	0.0894648258796912	8.40517691857552	0	2.92
III_Fen_C1_d5	III_Fen_C1	Control	Fen	Three	5	1093.25520663256	13.3305400213	1106.58574665386	0	0	0.128596538422129	0	2.92
III_Fen_C2_d1	III_Fen_C2	Control	Fen	Three	1	2195.44076088393	19.6295617103833	2215.07032259432	0	0	0.247650054721658	0	2.92
III_Fen_C2_d10	III_Fen_C2	Control	Fen	Three	10	1136.1630479717	13.8665157725982	1150.0295637443	0	0	2.57823131952223	0	2.92
III_Fen_C2_d15	III_Fen_C2	Control	Fen	Three	15	1043.39079014373	12.7315241377663	1056.1223142815	0	0	0.136995172128706	0	2.92
III_Fen_C2_d20	III_Fen_C2	Control	Fen	Three	20	1025.19583619323	12.4973532758646	1037.6931894691	0	0	0.104850146553177	0	2.92
III_Fen_C2_d25	III_Fen_C2	Control	Fen	Three	25	1130.87310186331	13.804607622765	1144.67770948608	0	0	0.41640107569106	0	2.92
III_Fen_C2_d30	III_Fen_C2	Control	Fen	Three	30	1114.62337507598	13.5956026410713	1128.21897771705	0	0	0.0465921789698763	0	2.92
III_Fen_C2_d35	III_Fen_C2	Control	Fen	Three	35	1054.15925381217	12.8470721331891	1067.00632594536	0	0	0.0112859492905474	0	2.92
III_Fen_C2_d40	III_Fen_C2	Control	Fen	Three	40	1053.09868918495	12.8226399527437	1065.92132913769	0	0	0.266338316677386	0	2.92
III_Fen_C2_d5	III_Fen_C2	Control	Fen	Three	5	1092.60699954304	13.3176031453225	1105.92460268836	0	0	1.68348084731402	0	2.92
III_Fen_C3_d1	III_Fen_C3	Control	Fen	Three	1	3787.08788435791	34.608781524097	3821.69666588201	0	0	0.349721567889368	0	2.92
III_Fen_C3_d10	III_Fen_C3	Control	Fen	Three	10	1104.30125800524	13.4554120285235	1117.75667003377	0	0	0.260289698490524	0	2.92
III_Fen_C3_d15	III_Fen_C3	Control	Fen	Three	15	986.957949527451	12.0237621787365	998.981711706187	0	0	0.153192998091819	0	2.92
III_Fen_C3_d20	III_Fen_C3	Control	Fen	Three	20	980.132036026089	11.9349083864879	992.066944412577	0	0	0.204692599879359	0	2.92
III_Fen_C3_d25	III_Fen_C3	Control	Fen	Three	25	1126.12467436807	13.7488302312576	1139.87350459933	0	0	0.905455406372784	0	2.92
III_Fen_C3_d30	III_Fen_C3	Control	Fen	Three	30	1146.55374612928	14.0025921285584	1160.55633825783	0	0	0.709171125496299	0	2.92
III_Fen_C3_d35	III_Fen_C3	Control	Fen	Three	35	1099.45270183093	13.4218281219644	1112.8745299529	0	0	0.645067793672044	0	2.92
III_Fen_C3_d40	III_Fen_C3	Control	Fen	Three	40	1080.84449862858	13.1795397787653	1094.02403840734	0	0	0.740967875735214	0	2.92
III_Fen_C3_d5	III_Fen_C3	Control	Fen	Three	5	990.587385222232	12.0439405025063	1002.63132572474	0	0	0.0904260781960371	0	2.92
III_Fen_E1_d1	III_Fen_E1	Enriched	Fen	Three	1	2420.0584440804	472.326112038302	2892.3845561187	0	0	0.104383521122115	0.246848	2.92
III_Fen_E1_d10	III_Fen_E1	Enriched	Fen	Three	10	1906.40370182126	2329.39926442371	4235.80296624497	23.410357044428	27.0846192076821	50.4949762521101	0.246848	2.92
III_Fen_E1_d15	III_Fen_E1	Enriched	Fen	Three	15	1441.81969004627	1510.86628498643	2952.6859750327	22.306571993795	18.5845563605641	40.8911283543591	0.246848	2.92
III_Fen_E1_d20	III_Fen_E1	Enriched	Fen	Three	20	1382.94926235448	1308.03108203326	2690.98034438774	27.1870003306036	22.2501078538815	49.4371081844851	0.246848	2.92
III_Fen_E1_d25	III_Fen_E1	Enriched	Fen	Three	25	1516.47135404511	1676.21167523116	3192.68302927628	40.6346440714262	33.0279423155342	73.6625863869604	0.246848	2.92
III_Fen_E1_d30	III_Fen_E1	Enriched	Fen	Three	30	1421.30531572974	1542.80116155051	2964.10647728024	32.196249733888	28.2529552927939	60.4492050266819	0.246848	2.92
III_Fen_E1_d35	III_Fen_E1	Enriched	Fen	Three	35	1410.2013309831	1383.50244660845	2793.70377759156	34.7400821205071	28.1174899069212	62.8575720274283	0.246848	2.92
III_Fen_E1_d40	III_Fen_E1	Enriched	Fen	Three	40	1344.13322594635	1216.07030078917	2560.20352673553	25.2104246460635	19.2681364846569	44.4785611307204	0.246848	2.92
III_Fen_E1_d5	III_Fen_E1	Enriched	Fen	Three	5	2306.7890213787	3123.15605531628	5429.94507669498	68.0079787752237	67.6202026596785	135.628181434902	0.246848	2.92
III_Fen_E2_d1	III_Fen_E2	Enriched	Fen	Three	1	1616.25714834562	397.473117394509	2013.73026574013	0	0	0	0.246848	2.92
III_Fen_E2_d10	III_Fen_E2	Enriched	Fen	Three	10	1912.7693754338	2328.09538212338	4240.86475755719	30.5838345912911	28.7425427203517	59.3263773116428	0.246848	2.92
III_Fen_E2_d15	III_Fen_E2	Enriched	Fen	Three	15	1414.0410379983	1522.90709817635	2936.94813617464	24.4919313227486	20.7955559808517	45.2874873036003	0.246848	2.92
III_Fen_E2_d20	III_Fen_E2	Enriched	Fen	Three	20	1381.76903127151	1433.91908542852	2815.68811670003	31.148719953139	24.0803397813716	55.2290597345106	0.246848	2.92
III_Fen_E2_d25	III_Fen_E2	Enriched	Fen	Three	25	1521.94740696045	1874.97383298717	3396.92123994762	47.0977293568604	43.0706451906058	90.1683745474662	0.246848	2.92
III_Fen_E2_d30	III_Fen_E2	Enriched	Fen	Three	30	1441.46525374871	1678.95295892324	3120.41821267195	40.1311476681438	36.9346868877859	77.0658345559297	0.246848	2.92
III_Fen_E2_d35	III_Fen_E2	Enriched	Fen	Three	35	1325.58579809276	1381.08234288401	2706.66814097677	32.2637104732328	27.7172497664714	59.9809602397041	0.246848	2.92
III_Fen_E2_d40	III_Fen_E2	Enriched	Fen	Three	40	1180.29220155748	1104.203233334	2284.49543489148	0	0	34.7448670532244	0.246848	2.92
III_Fen_E2_d5	III_Fen_E2	Enriched	Fen	Three	5	2296.56602931567	3131.99964240787	5428.56567172354	74.0914840869988	74.5608650117328	148.652349098732	0.246848	2.92
III_Fen_N1_d1	III_Fen_N1	Natural	Fen	Three	1	2087.37179856322	17.1543073833356	2104.52610594655	0	0	0	0.246848	2.92
III_Fen_N1_d10	III_Fen_N1	Natural	Fen	Three	10	3301.85959793848	41.8905933948827	3343.75019133336	35.6870375937807	0.37863057066406	36.0656681644448	0.246848	2.92
III_Fen_N1_d15	III_Fen_N1	Natural	Fen	Three	15	2506.40332461571	31.7242070751612	2538.12753169087	38.5739428291234	0.410352222986933	38.9842950521103	0.246848	2.92
III_Fen_N1_d20	III_Fen_N1	Natural	Fen	Three	20	3097.64292490025	39.3768071234977	3137.01973202374	69.0030141897683	0.739470950611163	69.7424851403794	0.246848	2.92
III_Fen_N1_d25	III_Fen_N1	Natural	Fen	Three	25	3406.95355558375	43.388319217466	3450.34187480122	75.4016491968673	0.814523692225783	76.2161728890931	0.246848	2.92
III_Fen_N1_d30	III_Fen_N1	Natural	Fen	Three	30	2515.82778266229	31.9306845216132	2547.7584671839	49.675322892334	0.539948410911901	50.2152713032459	0.246848	2.92
III_Fen_N1_d35	III_Fen_N1	Natural	Fen	Three	35	2420.37701164912	30.7527986035209	2451.12981025264	55.138790106338	0.600164098257355	55.7389542045954	0.246848	2.92
III_Fen_N1_d40	III_Fen_N1	Natural	Fen	Three	40	2382.43578320226	30.2612062464537	2412.69698944871	48.2386720008009	0.529254548322212	48.7679265491231	0.246848	2.92
III_Fen_N1_d5	III_Fen_N1	Natural	Fen	Three	5	4254.09356992187	53.5496536654286	4307.6432235873	64.9846296036108	0.700482619652231	65.685112223263	0.246848	2.92
III_Fen_N2_d1	III_Fen_N2	Natural	Fen	Three	1	2634.55212971362	24.5136768521636	2659.06580656579	0	0	0.0795662826414965	0.246848	2.92
III_Fen_N2_d10	III_Fen_N2	Natural	Fen	Three	10	3587.15519366915	45.5472167509602	3632.70241042011	63.6634882981497	0.680203904132758	64.3436922022825	0.246848	2.92
III_Fen_N2_d15	III_Fen_N2	Natural	Fen	Three	15	2467.74341739812	31.2557234923207	2498.99914089045	39.3050737541525	0.423231344775288	39.7283050989278	0.246848	2.92
III_Fen_N2_d20	III_Fen_N2	Natural	Fen	Three	20	3150.13477293338	40.082115843413	3190.21688877679	76.3761536037529	0.822827903587619	77.1989815073405	0.246848	2.92
III_Fen_N2_d25	III_Fen_N2	Natural	Fen	Three	25	3037.65618909459	38.6734675141925	3076.32965660878	67.0045610957996	0.768990255330704	67.7735513511303	0.246848	2.92
III_Fen_N2_d30	III_Fen_N2	Natural	Fen	Three	30	2984.04145073017	37.9767947053193	3022.01824543549	53.7737428350523	0.59015222374162	54.3638950587939	0.246848	2.92
III_Fen_N2_d35	III_Fen_N2	Natural	Fen	Three	35	2722.59244121459	34.6211397241294	2757.21358093872	34.9492487804808	0.385522137391524	35.3347709178723	0.246848	2.92
III_Fen_N2_d40	III_Fen_N2	Natural	Fen	Three	40	2462.78010126299	31.238591149454	2494.01869241244	16.0317600784693	0.177632208036374	16.2093922865056	0.246848	2.92
III_Fen_N2_d5	III_Fen_N2	Natural	Fen	Three	5	4756.8789619849	59.4015213591091	4816.28048334401	89.9197903288068	1.03714441832777	90.9569347471346	0.246848	2.92
III_Fen_N3_d1	III_Fen_N3	Natural	Fen	Three	1	2410.09161278032	22.5914761319516	2432.68308891227	0	0	0.0179024135943367	0.246848	2.92
III_Fen_N3_d10	III_Fen_N3	Natural	Fen	Three	10	3457.26829552671	43.8796698834621	3501.14796541018	54.3008148875656	0.576075394113904	54.8768902816795	0.246848	2.92
III_Fen_N3_d15	III_Fen_N3	Natural	Fen	Three	15	2489.84884321585	31.5057776363214	2521.35462085217	37.6817068609445	0.403917716009398	38.0856245769539	0.246848	2.92
III_Fen_N3_d20	III_Fen_N3	Natural	Fen	Three	20	3138.07094782838	39.9052075026006	3177.97615533098	65.3363578208175	0.701667614558574	66.0380254353761	0.246848	2.92
III_Fen_N3_d30	III_Fen_N3	Natural	Fen	Three	30	2761.47071778999	35.0814333116906	2796.55215110168	43.149813477642	0.469785161038281	43.6195986386803	0.246848	2.92
III_Fen_N3_d35	III_Fen_N3	Natural	Fen	Three	35	2624.23093879478	33.31523748364	2657.54617627842	0	0	25.4662648607746	0.246848	2.92
III_Fen_N3_d40	III_Fen_N3	Natural	Fen	Three	40	2282.56770174811	28.8855188921527	2311.45322064027	9.08990631445234	0.0997112458240475	9.18961756027639	0.246848	2.92
III_Fen_N3_d5	III_Fen_N3	Natural	Fen	Three	5	4592.82024238096	57.480024731733	4650.3002671127	66.8129841609521	0.719154754589559	67.5321389155417	0.246848	2.92
III_Palsa_C1_d1	III_Palsa_C1	Control	Palsa	Three	1	2380.38359726361	20.1804196407771	2400.56401690439	0	0	0	0	2.88
III_Palsa_C1_d10	III_Palsa_C1	Control	Palsa	Three	10	416.26379521664	4.82477124861965	421.08856646526	0	0	0	0	2.88
III_Palsa_C1_d15	III_Palsa_C1	Control	Palsa	Three	15	431.311942971024	5.01826638428841	436.330209355312	0	0	0	0	2.88
III_Palsa_C1_d20	III_Palsa_C1	Control	Palsa	Three	20	428.262895986578	4.97683812296202	433.23973410954	0	0	0	0	2.88
III_Palsa_C1_d25	III_Palsa_C1	Control	Palsa	Three	25	439.326244939168	5.09708946219475	444.423334401363	0	0	0	0	2.88
III_Palsa_C1_d30	III_Palsa_C1	Control	Palsa	Three	30	417.328798288219	4.817238160911	422.14603644913	0	0	0	0	2.88
III_Palsa_C1_d35	III_Palsa_C1	Control	Palsa	Three	35	358.273663482726	4.09194714932245	362.365610632048	0	0	0	0	2.88
III_Palsa_C1_d40	III_Palsa_C1	Control	Palsa	Three	40	340.546398795372	3.86065404204443	344.407052837416	0	0	0	0	2.88
III_Palsa_C1_d5	III_Palsa_C1	Control	Palsa	Three	5	456.071893297724	5.3566430623049	461.428536360029	0	0	0	0	2.88
III_Palsa_C2_d1	III_Palsa_C2	Control	Palsa	Three	1	2187.76110971495	18.6652925994102	2206.42640231436	0	0	0	0	2.88
III_Palsa_C2_d10	III_Palsa_C2	Control	Palsa	Three	10	350.830757872153	4.00315218062983	354.833910052782	0	0	0	0	2.88
III_Palsa_C2_d15	III_Palsa_C2	Control	Palsa	Three	15	403.674899531714	4.67160552161866	408.346505053333	0	0	0	0	2.88
III_Palsa_C2_d20	III_Palsa_C2	Control	Palsa	Three	20	365.501840854564	4.19120954744311	369.693050402007	0	0	0	0	2.88
III_Palsa_C2_d25	III_Palsa_C2	Control	Palsa	Three	25	374.487357658466	4.28534683356819	378.772704492034	0	0	0	0	2.88
III_Palsa_C2_d30	III_Palsa_C2	Control	Palsa	Three	30	361.805207288769	4.12208348262608	365.927290771395	0	0	0	0	2.88
