"JarDay"	"Jar"	"Type"	"Habitat"	"Group"	"SampleDay"	"Lab12CO2"	"Lab13CO2"	"LabCH4Tot"	"LabCO2Tot"	"Lab13CH4"	"Lab12CH4"	"HabDay"	"UnlCO2Tot"	"Unl13CO2"	"Unl12CO2"	"ContCO2Tot"	"Cont13CO2"	"Cont12CO2"	"UnlCH4Tot"	"Unl13CH4"	"Unl12CH4"	"ContCH4Tot"	"Cont13CH4"	"Cont12CH4"	"RELitter"	"RNLitter"	"RSoil"	"CSoil"	"CLitter"	"R13CO2Soil"	"R13CO2Inc"	"RInc"	"ASoilCO2"	"AIncCO2"	"ALitterCO2"	"RFluxCO2"	"NLitterCO2"	"R13CH4Inc"	"RCH4Flux"	"NLitterCH4"	"AIncCH4"	"RFluxCH4"	"FluxLitCH4"	"FluxLitCO2"	"FluxSoilCO2"	"FluxPrimCO2"	"BaseSoilCO2"	"LitPerContCO2"	"FluxSoilCH4"	"FluxPrimCH4"	"BaseSoilCH4"	"LitPerContCH4"	"gCLit"	"gCPeat"
"I_Palsa_E3_d5"	"I_Palsa_E3"	"Enriched"	"Palsa"	"One"	5	1365.76836486698	932.21673080354	0.131185969018226	2297.98509567052	0	0	"Palsa5"	2188.86345116082	27.0814977003773	2161.78195346045	480.622270844486	5.57531256628591	475.0469582782	0.0526604836886279	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0116001960468659	0.0123724016160145	0.0108002947374898	1.07888728114452	1.14556147926849	0.0666741981239714	0.405667004786004	1466.48830529674	0	0	NA	0	0	NA	1538.60032771997	759.384767950548	278.762497106062	480.622270844486	320.126723428057	NA	NA	NA	NA	0.2581	2.88
"II_Bog_E1_d1"	"II_Bog_E1"	"Enriched"	"Bog"	"Two"	1	1237.05360629926	157.738853568091	0	1394.79245986735	0	0	"Bog1"	1368.21999804066	9.03881295403389	1359.18118508662	964.000408293145	4.4877396977686	959.512668595376	0.0026107686491741	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.00465532966496827	0.00660625701055226	0.0108008834473667	0.432093268451375	0.611640431335537	0.179547162884162	0.11309127207577	1097.42929057112	0	NA	NA	0	NA	NA	1114.70074505242	280.091714814926	-683.908693478218	964.000408293145	115.632808395394	NA	NA	NA	NA	0.152184	1.71
"II_Bog_E1_d10"	"II_Bog_E1"	"Enriched"	"Bog"	"Two"	10	841.814618880371	238.262244831033	9.83114635897568	1080.0768637114	2.23510095965835	7.59604539931733	"Bog10"	1003.16381142643	12.1782868363591	990.985524590073	490.269756016493	5.67544713155307	484.59430888494	6.71284433403643	0.0697440808652456	6.64310025317119	0.0208669414039957	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011576172223363	0.0121398785498874	0.0108008834473667	1.07446442080983	1.12397088710805	0.0495064662982228	0.220597489712266	854.40750736174	0.0103896466824978	0.227348966035659	6.95023959850571	0.961925636280314	0.227348966035659	9.83114635897568	919.546608859064	160.530254852341	-329.739501164153	490.269756016493	187.559317615368	0	-0.0208669414039957	0.0208669414039957	47113.4996195137	0.152184	1.71
"II_Bog_E1_d15"	"II_Bog_E1"	"Enriched"	"Bog"	"Two"	15	718.206815187379	165.991194223316	4.48581912162245	884.198009410695	0.668511357296852	3.8173077643256	"Bog15"	834.821952736146	10.0730936546762	824.74885908147	462.671372894847	5.33927505759772	457.332097837249	1.72822348952695	0.0133387417660458	1.25061143469739	0.0031325050791669	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0115401024796302	0.0120661580851599	0.0108008834473667	1.0711165390091	1.11714547647504	0.0460289374659342	0.18773079384554	603.094981698719	0.00771818103785689	0.149027711365915	1.56881619777548	0.714587938613354	0.149027711365915	4.0720576597524	638.234873715946	245.963135694749	-216.708237200098	462.671372894847	137.945615636998	0.413761461870051	0.410628956790884	0.0031325050791669	129993.649071285	0.152184	1.71
"II_Bog_E1_d5"	"II_Bog_E1"	"Enriched"	"Bog"	"Two"	5	945.289309566198	369.709234143549	4.33982167282652	1314.99854370975	1.03668689969714	3.30313477312938	"Bog5"	1194.04242662503	14.5886076289433	1179.45381899609	470.644974015633	5.45880069140187	465.186173324232	5.16298654620616	0.0489551318908975	4.63935823509392	0.0404393239717864	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011598553034204	0.0122178302074057	0.0108008834473667	1.07654173829384	1.1311880428063	0.0546463045124588	0.281148017929025	1302.83605187689	0.00948194062734299	0.238877764537718	6.1930550219417	0.877885653849426	0.238877764537718	4.33982167282652	1314.99854370975	0	-470.644974015633	470.644974015633	279.403502918543	0	-0.0404393239717864	0.0404393239717864	10731.6869981662	0.152184	1.71
"II_Bog_E2_d1"	"II_Bog_E2"	"Enriched"	"Bog"	"Two"	1	1093.30933699609	150.941569408287	0	1244.25090640438	0	0	"Bog1"	1368.21999804066	9.03881295403389	1359.18118508662	964.000408293145	4.4877396977686	959.512668595376	0.0026107686491741	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.00465532966496827	0.00660625701055226	0.0108008834473667	0.432093268451375	0.611640431335537	0.179547162884162	0.121311199076781	1180.61931462322	0	NA	NA	0	NA	NA	1071.15001809631	173.100888308066	-790.899519985079	964.000408293145	111.11510004367	NA	NA	NA	NA	0.152184	1.71
"II_Bog_E2_d10"	"II_Bog_E2"	"Enriched"	"Bog"	"Two"	10	923.241583147177	245.886260112017	10.4689672817496	1169.12784325919	2.2579456816937	8.21102160005592	"Bog10"	1003.16381142643	12.1782868363591	990.985524590073	490.269756016493	5.67544713155307	484.59430888494	6.71284433403643	0.0697440808652456	6.64310025317119	0.0208669414039957	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011576172223363	0.0121398785498874	0.0108008834473667	1.07446442080983	1.12397088710805	0.0495064662982228	0.210315973167277	812.380191542293	0.0103896466824978	0.215679887129835	6.57642346315304	0.961925636280314	0.215679887129835	10.2562131103793	946.268964726313	222.858878532881	-267.410877483613	490.269756016493	193.009858983526	0.212754171370335	0.191887229966339	0.0208669414039957	49150.5339082198	0.152184	1.71
"II_Bog_E2_d15"	"II_Bog_E2"	"Enriched"	"Bog"	"Two"	15	762.540435047515	155.245119877611	7.47061619699865	917.785554925126	1.07715425811848	6.39346193888017	"Bog15"	834.821952736146	10.0730936546762	824.74885908147	462.671372894847	5.33927505759772	457.332097837249	1.72822348952695	0.0133387417660458	1.25061143469739	0.0031325050791669	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0115401024796302	0.0120661580851599	0.0108008834473667	1.0711165390091	1.11714547647504	0.0460289374659342	0.16915184494299	539.499846442142	0.00771818103785689	0.14418546338269	1.51505763632464	0.714587938613354	0.14418546338269	6.54916113911368	592.412879340702	325.372675584424	-137.298697310422	462.671372894847	128.041827103779	0.921455057884968	0.918322552805801	0.00313250507916685	209071.046130768	0.152184	1.71
"II_Bog_E2_d5"	"II_Bog_E2"	"Enriched"	"Bog"	"Two"	5	892.031930771653	325.475039719702	3.94072258990653	1217.50697049136	0.905863505783635	3.0348590841229	"Bog5"	1194.04242662503	14.5886076289433	1179.45381899609	470.644974015633	5.45880069140187	465.186173324232	5.16298654620616	0.0489551318908975	4.63935823509392	0.0404393239717864	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011598553034204	0.0122178302074057	0.0108008834473667	1.07654173829384	1.1311880428063	0.0546463045124588	0.26732909758073	1236.04390433989	0.00948194062734299	0.229872437127101	5.94993600088078	0.877885653849426	0.229872437127101	3.94072258990653	1217.50697049136	0	-470.644974015633	470.644974015633	258.6890411478	0	-0.0404393239717864	0.0404393239717864	9744.77860375679	0.152184	1.71
"II_Bog_E3_d1"	"II_Bog_E3"	"Enriched"	"Bog"	"Two"	1	1094.77178984783	187.926206074425	0	1282.69799592226	0	0	"Bog1"	1368.21999804066	9.03881295403389	1359.18118508662	964.000408293145	4.4877396977686	959.512668595376	0.0026107686491741	0	0	0	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.00465532966496827	0.00660625701055226	0.0108008834473667	0.432093268451375	0.611640431335537	0.179547162884162	0.146508536437921	1435.62974243652	0	NA	NA	0	NA	NA	1282.69799592226	0	-964.000408293145	964.000408293145	133.059901726951	NA	NA	NA	NA	0.152184	1.71
"II_Bog_E3_d10"	"II_Bog_E3"	"Enriched"	"Bog"	"Two"	10	757.655712280586	234.130126805722	10.4941393718079	991.785839086308	2.48137785027262	8.01276152153529	"Bog10"	1003.16381142643	12.1782868363591	990.985524590073	490.269756016493	5.67544713155307	484.59430888494	6.71284433403643	0.0697440808652456	6.64310025317119	0.0208669414039957	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011576172223363	0.0121398785498874	0.0108008834473667	1.07446442080983	1.12397088710805	0.0495064662982228	0.236069237509397	917.650709675674	0.0103896466824978	0.236453677844106	7.24190685084	0.961925636280314	0.236453677844106	10.4941393718079	907.04799409113	84.7378449951777	-405.531911021316	490.269756016493	185.009983373442	0	-0.0208669414039957	0.0208669414039957	50290.7405960244	0.152184	1.71
"II_Bog_E3_d15"	"II_Bog_E3"	"Enriched"	"Bog"	"Two"	15	613.062048510862	165.008451541804	1.22185409275273	778.070500052666	0	0	"Bog15"	834.821952736146	10.0730936546762	824.74885908147	462.671372894847	5.33927505759772	457.332097837249	1.72822348952695	0.0133387417660458	1.25061143469739	0.0031325050791669	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.0115401024796302	0.0120661580851599	0.0108008834473667	1.0711165390091	1.11714547647504	0.0460289374659342	0.212073907866491	686.420665882941	0.00771818103785689	0	-0.0856871252876086	0.714587938613354	0	-0.0605808018253113	639.458598984281	138.611901068385	-324.059471826462	462.671372894847	138.210106880681	1.28243489457804	1.27930238949887	0.00313250507916685	-1933.94105657517	0.152184	1.71
"II_Bog_E3_d5"	"II_Bog_E3"	"Enriched"	"Bog"	"Two"	5	752.78698197708	315.116238956198	4.7407603775364	1067.90322093328	1.18929935958935	3.55146101794706	"Bog5"	1194.04242662503	14.5886076289433	1179.45381899609	470.644974015633	5.45880069140187	465.186173324232	5.16298654620616	0.0489551318908975	4.63935823509392	0.0404393239717864	0	0	0.228643884	0.01094193629	0.0107739	0.781128	0.14943	0.011598553034204	0.0122178302074057	0.0108008834473667	1.07654173829384	1.1311880428063	0.0546463045124588	0.295079397439036	1370.17175771888	0.00948194062734299	0.25086679453885	6.5167257897484	0.877885653849426	0.25086679453885	4.7407603775364	1067.90322093328	0	-470.644974015633	470.644974015633	226.902076914096	0	-0.0404393239717864	0.0404393239717864	11723.1444839284	0.152184	1.71
"II_Fen_E1_d1"	"II_Fen_E1"	"Enriched"	"Fen"	"Two"	1	1724.80713407655	393.781155876989	0.0708668205843172	2118.58828995353	0	0	"Fen1"	2339.02303367929	20.4102694326181	2318.61276424667	2013.26577247912	17.420458161876	1995.84531431725	0.352018252300884	0	0	0.665056968882807	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.00865283580539124	0.00872598052209546	0.0108024562256005	0.805119421526699	0.807777448004457	0.00265802647775815	0.185869598989252	998.847359207796	0	0	NA	0	0	NA	904.499768088715	1214.08852186482	-799.177250614305	2013.26577247912	44.9269927722915	NA	NA	NA	NA	0.246848	2.92
"II_Fen_E1_d10"	"II_Fen_E1"	"Enriched"	"Fen"	"Two"	10	2139.61293324559	2429.16837736037	38.6993816486193	4568.78131060596	19.3132760002934	19.3861056483258	"Fen10"	3584.60083811737	44.9265812595082	3539.67425685786	1159.18074133141	13.9761750501808	1145.20456628123	41.1635484172986	0.434721370641651	40.728827046657	1.94442119176124	0.0107310397219536	1.01894296184211	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120569420728367	0.0125332173060316	0.0108024562256005	1.12186090726638	1.16021921721186	0.0383583099454801	0.531688477126559	3123.03901394736	0.0105608332458278	0.499059033440202	40.0431475874463	0.977632588855108	0.499059033440202	37.6460511904593	3980.02389305946	588.757417546499	-570.423323784911	1159.18074133141	343.34800011326	1.05333045816	-0.891090733601245	1.94442119176124	1936.10578561735	0.246848	2.92
"II_Fen_E1_d15"	"II_Fen_E1"	"Enriched"	"Fen"	"Two"	15	1689.31814064335	1569.50376104579	33.5891465549511	3258.82190168914	14.1699914534782	19.4191551014729	"Fen15"	2822.12754732915	35.3081069008065	2786.81944042834	1093.02252037491	13.1815061486423	1079.84101422627	38.1192226551422	0.404900518308842	37.7143221368334	1.32190194863303	0.0110951866560545	1.04441530592533	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120596839524596	0.0125111662420155	0.0108024562256005	1.12211603062542	1.15817791627477	0.036061885649356	0.481616918136052	2225.81226432277	0.0106219510815292	0.421862205706728	31.0374460780417	0.983290360978873	0.421862205706728	27.3489660174406	2569.71056220942	689.111339479724	-403.911180895183	1093.02252037491	235.101337283335	6.24018053751056	4.91827858887753	1.32190194863303	2068.91033375977	0.246848	2.92
"II_Fen_E1_d5"	"II_Fen_E1"	"Enriched"	"Fen"	"Two"	5	2545.20230886004	3287.27464933187	94.0553613125046	5832.4769581919	46.4748604356233	47.5805008768813	"Fen5"	5094.10269293226	63.3765501507091	5030.72614278155	1083.23351416335	13.0371098930797	1070.19640427027	73.8140004099775	0.797788646797451	73.0162117631801	1.28618734251787	0.00674928536610476	0.632405732686832	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012035364233675	0.012441160685402	0.0108024562256005	1.11985315653882	1.15169739414615	0.0318442376073256	0.563615539829057	4746.44288391444	0.0108080938895924	0.494122395439084	69.4176488939992	1.00052188723325	0.494122395439084	88.453437178933	5434.15189912393	398.325059067968	-684.908455095385	1083.23351416335	501.660244819978	5.60192413357157	4.3157367910537	1.28618734251787	6877.18143810796	0.246848	2.92
"II_Fen_E2_d1"	"II_Fen_E2"	"Enriched"	"Fen"	"Two"	1	2104.04486348848	484.399444936259	0	2588.44430842474	0	0	"Fen1"	2339.02303367929	20.4102694326181	2318.61276424667	2013.26577247912	17.420458161876	1995.84531431725	0.352018252300884	0	0	0.665056968882807	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.00865283580539124	0.00872598052209546	0.0108024562256005	0.805119421526699	0.807777448004457	0.00265802647775815	0.187139218471751	1006.00331920001	0	NA	NA	0	NA	NA	1113.01823910007	1475.42606932467	-537.83970315445	2013.26577247912	55.2842180259938	NA	NA	NA	NA	0.246848	2.92
"II_Fen_E2_d10"	"II_Fen_E2"	"Enriched"	"Fen"	"Two"	10	1965.45190359154	2242.55298451433	54.6057985400585	4208.00488810587	27.6972633272795	26.9085352127791	"Fen10"	3584.60083811737	44.9265812595082	3539.67425685786	1159.18074133141	13.9761750501808	1145.20456628123	41.1635484172986	0.434721370641651	40.728827046657	1.94442119176124	0.0107310397219536	1.01894296184211	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120569420728367	0.0125332173060316	0.0108024562256005	1.12186090726638	1.16021921721186	0.0383583099454801	0.532925470417825	3130.47347095778	0.0105608332458278	0.507222017950363	40.7122833045571	0.977632588855108	0.507222017950363	54.0071695884261	3674.47340680052	533.53148130535	-625.64926002606	1159.18074133141	316.988824588312	0.598628951632406	-1.34579224012884	1.94442119176124	2777.54479416606	0.246848	2.92
"II_Fen_E2_d15"	"II_Fen_E2"	"Enriched"	"Fen"	"Two"	15	1483.10734707178	1420.97692222401	39.2445465821766	2904.08426929579	17.1861527227174	22.0583938594592	"Fen15"	2822.12754732915	35.3081069008065	2786.81944042834	1093.02252037491	13.1815061486423	1079.84101422627	38.1192226551422	0.404900518308842	37.7143221368334	1.32190194863303	0.0110951866560545	1.04441530592533	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120596839524596	0.0125111662420155	0.0108024562256005	1.12211603062542	1.15817791627477	0.036061885649356	0.489302923213237	2262.24574488491	0.0106219510815292	0.437924609135953	32.2497203501036	0.983290360978873	0.437924609135953	33.2017697210591	2327.50583254812	576.578436747672	-516.444083627236	1093.02252037491	212.942166255622	6.04277686111755	4.72087491248452	1.32190194863303	2511.66659943218	0.246848	2.92
"II_Fen_E2_d5"	"II_Fen_E2"	"Enriched"	"Fen"	"Two"	5	2427.8581629327	3128.85712402093	139.595667516016	5556.71528695363	69.0792827163619	70.5163847996544	"Fen5"	5094.10269293226	63.3765501507091	5030.72614278155	1083.23351416335	13.0371098930797	1070.19640427027	73.8140004099775	0.797788646797451	73.0162117631801	1.28618734251787	0.00674928536610476	0.632405732686832	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012035364233675	0.012441160685402	0.0108024562256005	1.11985315653882	1.15169739414615	0.0318442376073256	0.563076739124468	4741.80641059053	0.0108080938895924	0.494852626485963	69.5225307943718	1.00052188723325	0.494852626485963	131.479719832815	5172.162187928	384.553099025627	-698.680415137726	1083.23351416335	477.474350664157	8.1159476832014	6.82976034068353	1.28618734251787	10222.4392579877	0.246848	2.92
"II_Fen_E3_d1"	"II_Fen_E3"	"Enriched"	"Fen"	"Two"	1	2033.30726651141	390.821508957186	1.83715564064987	2424.1287754686	0	0	"Fen1"	2339.02303367929	20.4102694326181	2318.61276424667	2013.26577247912	17.420458161876	1995.84531431725	0.352018252300884	0	0	0.665056968882807	0	0	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.00865283580539124	0.00872598052209546	0.0108024562256005	0.805119421526699	0.807777448004457	0.00265802647775815	0.16122143052472	859.922815401725	0	0	NA	0	0	NA	890.941017101501	1533.1877583671	-480.078014112025	2013.26577247912	44.2535222761176	NA	NA	NA	NA	0.246848	2.92
"II_Fen_E3_d10"	"II_Fen_E3"	"Enriched"	"Fen"	"Two"	10	1843.00358214783	2162.09698784984	34.4796655795626	4005.10056999767	17.3878707395066	17.0917948400559	"Fen10"	3584.60083811737	44.9265812595082	3539.67425685786	1159.18074133141	13.9761750501808	1145.20456628123	41.1635484172986	0.434721370641651	40.728827046657	1.94442119176124	0.0107310397219536	1.01894296184211	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120569420728367	0.0125332173060316	0.0108024562256005	1.12186090726638	1.16021921721186	0.0383583099454801	0.539835879290066	3172.00573960292	0.0105608332458278	0.504293485659939	40.4722258167846	0.977632588855108	0.504293485659939	33.9005956745177	3543.73664799821	461.363921999453	-697.816819331957	1159.18074133141	305.710448909629	0.579069905044904	-1.36535128671634	1.94442119176124	1743.48005556403	0.246848	2.92
"II_Fen_E3_d15"	"II_Fen_E3"	"Enriched"	"Fen"	"Two"	15	1590.0249878564	1680.49737417857	37.6325993408755	3270.52236203497	17.2713028207476	20.3612965201279	"Fen15"	2822.12754732915	35.3081069008065	2786.81944042834	1093.02252037491	13.1815061486423	1079.84101422627	38.1192226551422	0.404900518308842	37.7143221368334	1.32190194863303	0.0110951866560545	1.04441530592533	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.0120596839524596	0.0125111662420155	0.0108024562256005	1.12211603062542	1.15817791627477	0.036061885649356	0.513831488720639	2378.51694242603	0.0106219510815292	0.458945252872502	33.8362068118763	0.983290360978873	0.458945252872502	33.404259727069	2756.03836261237	514.483999422603	-578.538520952304	1093.02252037491	252.148360279626	4.22833961380648	2.90643766517345	1.32190194863303	2526.98468003713	0.246848	2.92
"II_Fen_E3_d5"	"II_Fen_E3"	"Enriched"	"Fen"	"Two"	5	2473.45363241502	3254.27558613405	126.343459549743	5727.72921854907	62.993898933178	63.3495606165648	"Fen5"	5094.10269293226	63.3765501507091	5030.72614278155	1083.23351416335	13.0371098930797	1070.19640427027	73.8140004099775	0.797788646797451	73.0162117631801	1.28618734251787	0.00674928536610476	0.632405732686832	0.5244579	0.01108917935	0.01074727	1.3075344	0.251664	0.012035364233675	0.012441160685402	0.0108024562256005	1.11985315653882	1.15169739414615	0.0318442376073256	0.568161563154065	4785.56220149651	0.0108080938895924	0.498592480827048	70.0596800050031	1.00052188723325	0.498592480827048	119.917390977546	5380.57315482794	347.156063721136	-736.077450442217	1083.23351416335	496.714058831874	6.4260685721965	5.13988122967863	1.28618734251787	9323.47777134809	0.246848	2.92
"II_Palsa_E1_d1"	"II_Palsa_E1"	"Enriched"	"Palsa"	"Two"	1	2324.19643186766	837.095696642964	0	3161.29212851062	0	0	"Palsa1"	6723.65754480812	74.4549492710297	6649.20259553709	2644.88361144336	24.6397453698873	2620.24386607347	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.00931600364692079	0.0110735784466778	0.0108002947374898	0.866443791566293	1.02530335660557	0.15885956503928	0.26479542624153	3256.40731108279	NA	NA	NA	NA	NA	NA	1525.62973261481	1635.66239589581	-1009.22121554755	2644.88361144336	57.6823012556779	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E1_d10"	"II_Palsa_E1"	"Enriched"	"Palsa"	"Two"	10	791.592296287172	414.535148010476	0.154544610984208	1206.12744429765	0	0	"Palsa10"	1067.98571245981	13.0028080133617	1054.98290444645	402.432705944449	4.5980941583905	397.834611786059	0.0403213109689273	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0114257466912374	0.0121750767464981	0.0108002947374898	1.06266245268205	1.12729115662336	0.0646287039413125	0.343691000457972	613.099092167944	0	0	NA	0	0	NA	691.736227019656	514.391217277993	111.958511333544	402.432705944449	171.88867027998	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E1_d15"	"II_Palsa_E1"	"Enriched"	"Palsa"	"Two"	15	636.421307791648	273.42171218753	0.0315303597229999	909.843019979178	0	0	"Palsa15"	888.813476023552	10.7439635427222	878.06951248083	411.375068650365	4.71173286726385	406.663335783101	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.011453617942191	0.0120879845238052	0.0108002947374898	1.06525464492103	1.11922728199681	0.0539726370757769	0.300515260526796	447.179671899047	NA	0	NA	NA	0	NA	457.260340857238	452.58267912194	41.2076104715752	411.375068650365	111.154120826382	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E1_d5"	"II_Palsa_E1"	"Enriched"	"Palsa"	"Two"	5	1433.8472797357	980.074631824853	0.477258109210576	2413.92191156055	0	0	"Palsa5"	2188.86345116082	27.0814977003773	2161.78195346045	480.622270844486	5.57531256628591	475.0469582782	0.0526604836886279	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0116001960468659	0.0123724016160145	0.0108002947374898	1.07888728114452	1.14556147926849	0.0666741981239714	0.406009252880618	1467.76195437636	0	0	NA	0	0	NA	1617.63148799726	796.290423563294	315.668152718808	480.622270844486	336.570231161982	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E2_d1"	"II_Palsa_E2"	"Enriched"	"Palsa"	"Two"	1	4188.92792271397	1604.00398099781	0	5792.93190371179	0	0	"Palsa1"	6723.65754480812	74.4549492710297	6649.20259553709	2644.88361144336	24.6397453698873	2620.24386607347	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.00931600364692079	0.0110735784466778	0.0108002947374898	0.866443791566293	1.02530335660557	0.15885956503928	0.276889838799945	3410.56584596005	NA	NA	NA	NA	NA	NA	2928.91397087808	2864.01793283371	219.134321390347	2644.88361144336	110.738860424929	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E2_d10"	"II_Palsa_E2"	"Enriched"	"Palsa"	"Two"	10	712.751921862837	395.962724659114	0.0512258675166707	1108.71464652195	0	0	"Palsa10"	1067.98571245981	13.0028080133617	1054.98290444645	402.432705944449	4.5980941583905	397.834611786059	0.0403213109689273	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0114257466912374	0.0121750767464981	0.0108002947374898	1.06266245268205	1.12729115662336	0.0646287039413125	0.357136731169966	637.909285829799	0	0	NA	0	0	NA	661.657948898353	447.056697623598	44.6239916791493	402.432705944449	164.414556551894	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E2_d15"	"II_Palsa_E2"	"Enriched"	"Palsa"	"Two"	15	591.243900316888	283.917293651832	0.0292677902652206	875.16119396872	0	0	"Palsa15"	888.813476023552	10.7439635427222	878.06951248083	411.375068650365	4.71173286726385	406.663335783101	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.011453617942191	0.0120879845238052	0.0108002947374898	1.06525464492103	1.11922728199681	0.0539726370757769	0.324417142360154	484.155991484175	NA	0	NA	NA	0	NA	476.278878147058	398.882315821663	-12.4927528287021	411.375068650365	115.777283176063	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E2_d5"	"II_Palsa_E2"	"Enriched"	"Palsa"	"Two"	5	1305.08668536073	899.785564807397	0.151418717719063	2204.87225016813	0	0	"Palsa5"	2188.86345116082	27.0814977003773	2161.78195346045	480.622270844486	5.57531256628591	475.0469582782	0.0526604836886279	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0116001960468659	0.0123724016160145	0.0108002947374898	1.07888728114452	1.14556147926849	0.0666741981239714	0.408089659044321	1475.50402054808	0	0	NA	0	0	NA	1485.35084651012	719.521403658006	238.89913281352	480.622270844486	309.047444659662	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E3_d1"	"II_Palsa_E3"	"Enriched"	"Palsa"	"Two"	1	3982.135384	1583.21585732017	0	5565.35124132017	0	0	"Palsa1"	6723.65754480812	74.4549492710297	6649.20259553709	2644.88361144336	24.6397453698873	2620.24386607347	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.00931600364692079	0.0110735784466778	0.0108002947374898	0.866443791566293	1.02530335660557	0.15885956503928	0.284477257349998	3507.2770604591	NA	NA	NA	NA	NA	NA	2894.16696034191	2671.18428097826	26.3006695349004	2644.88361144336	109.425116017204	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E3_d10"	"II_Palsa_E3"	"Enriched"	"Palsa"	"Two"	10	671.540940174413	362.499490531865	0.042831639590001	1034.04043070628	0	0	"Palsa10"	1067.98571245981	13.0028080133617	1054.98290444645	402.432705944449	4.5980941583905	397.834611786059	0.0403213109689273	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.0114257466912374	0.0121750767464981	0.0108002947374898	1.06266245268205	1.12729115662336	0.0646287039413125	0.350566070501003	625.785038574282	0	0	NA	0	0	NA	605.339819918003	428.700610788274	26.2679048438249	402.432705944449	150.42013508752	NA	NA	NA	NA	0.2581	2.88
"II_Palsa_E3_d15"	"II_Palsa_E3"	"Enriched"	"Palsa"	"Two"	15	569.579260552564	271.171321053146	0.0263187526430327	840.750581605709	0	0	"Palsa15"	888.813476023552	10.7439635427222	878.06951248083	411.375068650365	4.71173286726385	406.663335783101	0	0	0	0	0	0	0.523568363	0.01104382463	0.010752	1.381918	0.27405	0.011453617942191	0.0120879845238052	0.0108002947374898	1.06525464492103	1.11922728199681	0.0539726370757769	0.322534800434213	481.243999988805	NA	0	NA	NA	0	NA	454.79441836731	385.956163238399	-25.4189054119659	411.375068650365	110.55468671434	NA	NA	NA	NA	0.2581	2.88
