FeatureID,Formula,C,H,N,O,P,S,Name,Calc. MW,name4plot,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,sample_type,type,time,label_irreg
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,I_Palsa_C2,5702971.60292086,Unlabeled,peat,T1,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,I_Palsa_E1,176970.171224612,Labeled,peat_and_litter,T1,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,I_Palsa_E2,266766.100576977,Labeled,peat_and_litter,T1,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,I_Palsa_N1,693445.464578004,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,I_Palsa_N2,700847.092315667,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,II_Palsa_C1,2170380.88250789,Unlabeled,peat,T2,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,II_Palsa_C2,529260.108914996,Unlabeled,peat,T2,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,II_Palsa_E1,51320.0987268714,Labeled,peat_and_litter,T2,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,II_Palsa_E2,278393.880246522,Labeled,peat_and_litter,T2,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,II_Palsa_N1,545639.544038848,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,II_Palsa_N2,13157879.662549,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,III_Palsa_C1,288751.867165329,Unlabeled,peat,T3,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,III_Palsa_C2,291828.003280235,Unlabeled,peat,T3,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,III_Palsa_E1,39311.8864179501,Labeled,peat_and_litter,T3,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,III_Palsa_E2,68042.2775012086,Labeled,peat_and_litter,T3,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,III_Palsa_N1,47194300.2866677,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,III_Palsa_N2,1651737.63530954,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0166,C26 H33 N2 O14 P,26,33,2,14,1,0,NA,628.16526,Feature0166,1.2692307692307692,0.5384615384615384,-0.1538461538461542,64.6846153846154,12,-2,-0.5555555555555556,0.125,-5,Lignin,PNC,76261.2415803519,Unlabeled,litter,T0,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,I_Palsa_C1,8799416.96186519,Unlabeled,peat,T1,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,I_Palsa_C2,169284.152713816,Unlabeled,peat,T1,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,I_Palsa_E1,64974.9169939507,Labeled,peat_and_litter,T1,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,I_Palsa_E2,716894.605857423,Labeled,peat_and_litter,T1,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,I_Palsa_N1,5627535.46280533,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,I_Palsa_N2,2068799.6235889,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,II_Palsa_C1,1545285.69393558,Unlabeled,peat,T2,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,II_Palsa_C2,36673.7123959902,Unlabeled,peat,T2,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,II_Palsa_E1,361736.879451896,Labeled,peat_and_litter,T2,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,II_Palsa_E2,4720863.49450908,Labeled,peat_and_litter,T2,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,II_Palsa_N1,721815.725264972,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,II_Palsa_N2,828336.270742564,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,III_Palsa_C1,143638.452393511,Unlabeled,peat,T3,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,III_Palsa_C2,2516084.24947561,Unlabeled,peat,T3,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,III_Palsa_E1,1409588.9889459,Labeled,peat_and_litter,T3,Labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,III_Palsa_E2,270695.331831798,Labeled,peat_and_litter,T3,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,III_Palsa_N1,2597719.0838249,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,III_Palsa_N2,3655848.35271305,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,PNC,190076439.42379,Unlabeled,litter,T0,Non_labeled
Feature0165,C28 H34 O12 S2,28,34,0,12,0,2,NA,626.14937,Feature0165,1.2142857142857142,0.42857142857142855,-0.2142857142857144,66.40714285714286,12,0,-0.14285714285714285,0.2,-2,Lignin,PNE,192051298.930423,Labeled,litter,T0,Labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,I_Palsa_C1,3283571.73724053,Unlabeled,peat,T1,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,I_Palsa_C2,602177.033452406,Unlabeled,peat,T1,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,I_Palsa_E1,264494.780862701,Labeled,peat_and_litter,T1,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,I_Palsa_E2,327804.902907393,Labeled,peat_and_litter,T1,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,I_Palsa_N1,501143.866273836,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,I_Palsa_N2,219340.362280511,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,II_Palsa_C1,488209.70621532,Unlabeled,peat,T2,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,II_Palsa_C2,332013.499939423,Unlabeled,peat,T2,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,II_Palsa_E1,421199.074167257,Labeled,peat_and_litter,T2,Labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,II_Palsa_E2,335069.043642541,Labeled,peat_and_litter,T2,Labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,II_Palsa_N1,246989.693330316,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,II_Palsa_N2,626071.894033468,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,III_Palsa_C1,1950050.0970407,Unlabeled,peat,T3,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,III_Palsa_C2,1101500.26421612,Unlabeled,peat,T3,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,III_Palsa_E1,629604.895769927,Labeled,peat_and_litter,T3,Labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,III_Palsa_E2,175516.141506803,Labeled,peat_and_litter,T3,Labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,III_Palsa_N1,71619.328644326,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,III_Palsa_N2,974595.484797893,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,PNC,66864435.4586709,Unlabeled,litter,T0,Non_labeled
Feature0164,C27 H33 N2 O13 P,27,33,2,13,1,0,NA,624.17009,Feature0164,1.2222222222222223,0.48148148148148145,-0.22222222222222232,66.63333333333333,13,0,-0.2727272727272727,0.2,-3,Lignin,PNE,749537.711514066,Labeled,litter,T0,Labeled
Feature0163,C35 H61 N2 O5 P,35,61,2,5,1,0,NA,620.42949,Feature0163,1.7428571428571429,0.14285714285714285,-1.4285714285714288,101.01428571428572,7,2,-0.037037037037037035,0.05084745762711865,-1,Lipid,PNC,106537366.109061,Unlabeled,litter,T0,Non_labeled
Feature0163,C35 H61 N2 O5 P,35,61,2,5,1,0,NA,620.42949,Feature0163,1.7428571428571429,0.14285714285714285,-1.4285714285714288,101.01428571428572,7,2,-0.037037037037037035,0.05084745762711865,-1,Lipid,PNE,37872092.222117,Labeled,litter,T0,Labeled
Feature0162,C35 H57 N2 O5 P,35,57,2,5,1,0,NA,616.39823,Feature0162,1.6285714285714286,0.14285714285714285,-1.314285714285714,97.75714285714284,9,4,0.037037037037037035,0.11864406779661017,1,Lipid,I_Palsa_E2,39831.0607669531,Labeled,peat_and_litter,T1,Labeled
Feature0162,C35 H57 N2 O5 P,35,57,2,5,1,0,NA,616.39823,Feature0162,1.6285714285714286,0.14285714285714285,-1.314285714285714,97.75714285714284,9,4,0.037037037037037035,0.11864406779661017,1,Lipid,III_Palsa_E2,33452.4601255881,Labeled,peat_and_litter,T3,Labeled
Feature0162,C35 H57 N2 O5 P,35,57,2,5,1,0,NA,616.39823,Feature0162,1.6285714285714286,0.14285714285714285,-1.314285714285714,97.75714285714284,9,4,0.037037037037037035,0.11864406779661017,1,Lipid,PNC,26482626.622778,Unlabeled,litter,T0,Non_labeled
Feature0162,C35 H57 N2 O5 P,35,57,2,5,1,0,NA,616.39823,Feature0162,1.6285714285714286,0.14285714285714285,-1.314285714285714,97.75714285714284,9,4,0.037037037037037035,0.11864406779661017,1,Lipid,PNE,9578093.25993195,Labeled,litter,T0,Labeled
Feature0161,C38 H62 O6,38,62,0,6,0,0,NA,614.45287,Feature0161,1.631578947368421,0.15789473684210525,-1.3157894736842106,97.8,8,2,0.0625,0.14285714285714285,2,Lipid,PNC,27116249.8600151,Unlabeled,litter,T0,Non_labeled
Feature0161,C38 H62 O6,38,62,0,6,0,0,NA,614.45287,Feature0161,1.631578947368421,0.15789473684210525,-1.3157894736842106,97.8,8,2,0.0625,0.14285714285714285,2,Lipid,PNE,18902871.4119155,Labeled,litter,T0,Labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_C1,2278984.21860007,Unlabeled,peat,T1,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_C2,10111325.538154,Unlabeled,peat,T1,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_E1,84226.8735393233,Labeled,peat_and_litter,T1,Labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_E2,1417868.98374024,Labeled,peat_and_litter,T1,Labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_N1,723395.789141006,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_N2,1497103.3514251,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_C1,674795.838416183,Unlabeled,peat,T2,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_C2,36984.0325187653,Unlabeled,peat,T2,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_E1,308719.619881543,Labeled,peat_and_litter,T2,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_E2,49610.0583005905,Labeled,peat_and_litter,T2,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_N2,9482876.57950481,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,III_Palsa_N1,30004803.5348465,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,PNC,127617020.59017,Unlabeled,litter,T0,Non_labeled
Feature0160,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0160,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,PNE,55524863.6027751,Labeled,litter,T0,Labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_N1,723395.789141006,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,I_Palsa_N2,1497103.3514251,Unlabeled,peat_and_litter,T1,Non_labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_C1,674795.838416183,Unlabeled,peat,T2,Non_labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_E2,46079.1479972377,Labeled,peat_and_litter,T2,Non_labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,II_Palsa_N2,9482876.57950481,Unlabeled,peat_and_litter,T2,Non_labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,III_Palsa_N1,30004803.5348465,Unlabeled,peat_and_litter,T3,Non_labeled
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,PNC,28000221.9453079,Unlabeled,litter,T0,Not_detected
Feature0159,C25 H45 N2 O13 P,25,45,2,13,1,0,NA,612.26381,Feature0159,1.8,0.52,-0.7199999999999998,80.82,5,-8,-1.2222222222222223,0,-11,Protein,PNE,55524863.6027751,Labeled,litter,T0,Labeled
Feature0158,C38 H58 O6,38,58,0,6,0,0,"(1S,5S,7S)-3-(3,4-Dihydroxybenzoyl)-4-hydroxy-5-[(2R)-2-isopropyl-5-methylhexyl]-8,8-dimethyl-1,7-bis(3-methylbutyl)bicyclo[3.3.1]non-3-ene-2,9-dione",610.42172,"(1S,5S,7S)-3-(3,4-Dihydroxybenzoyl)-4-hydroxy-5-[(2R)-2-isopropyl-5-methylhexyl]-8,8-dimethyl-1,7-bis(3-methylbutyl)bicyclo[3.3.1]non-3-ene-2,9-dione",1.5263157894736843,0.15789473684210525,-1.2105263157894735,94.79999999999998,10,4,0.125,0.2,4,Lipid,PNC,162310613.575785,Unlabeled,litter,T0,Non_labeled
Feature0158,C38 H58 O6,38,58,0,6,0,0,"(1S,5S,7S)-3-(3,4-Dihydroxybenzoyl)-4-hydroxy-5-[(2R)-2-isopropyl-5-methylhexyl]-8,8-dimethyl-1,7-bis(3-methylbutyl)bicyclo[3.3.1]non-3-ene-2,9-dione",610.42172,"(1S,5S,7S)-3-(3,4-Dihydroxybenzoyl)-4-hydroxy-5-[(2R)-2-isopropyl-5-methylhexyl]-8,8-dimethyl-1,7-bis(3-methylbutyl)bicyclo[3.3.1]non-3-ene-2,9-dione",1.5263157894736843,0.15789473684210525,-1.2105263157894735,94.79999999999998,10,4,0.125,0.2,4,Lipid,PNE,134948748.135141,Labeled,litter,T0,Labeled
Feature0157,C27 H30 O16,27,30,0,16,0,0,Rutin,610.15638,Rutin-peak3,1.1111111111111112,0.5925925925925926,0.07407407407407396,58.18888888888889,13,-3,-0.2727272727272727,0.2631578947368421,-3,Lignin,I_Palsa_C2,135762.951284473,Unlabeled,peat,T1,Non_labeled
Feature0157,C27 H30 O16,27,30,0,16,0,0,Rutin,610.15638,Rutin-peak3,1.1111111111111112,0.5925925925925926,0.07407407407407396,58.18888888888889,13,-3,-0.2727272727272727,0.2631578947368421,-3,Lignin,I_Palsa_E1,682618.322745417,Labeled,peat_and_litter,T1,Non_labeled
Feature0157,C27 H30 O16,27,30,0,16,0,0,Rutin,610.15638,Rutin-peak3,1.1111111111111112,0.5925925925925926,0.07407407407407396,58.18888888888889,13,-3,-0.2727272727272727,0.2631578947368421,-3,Lignin,I_Palsa_E2,2085336.22665951,Labeled,peat_and_litter,T1,Labeled
Feature0157,C27 H30 O16,27,30,0,16,0,0,Rutin,610.15638,Rutin-peak3,1.1111111111111112,0.5925925925925926,0.07407407407407396,58.18888888888889,13,-3,-0.2727272727272727,0.2631578947368421,-3,Lignin,I_Palsa_N1,3873223.70216614,Unlabeled,peat_and_litter,T1,Non_labeled
